scheduler_name,run_label,seed,transition_index,source_profile_id,target_profile_id,source_sequence_index,target_sequence_index,pair_category,predicted_ms,measured_ms,absolute_error,relative_error,interaction_residual,shared_object_count,source_only_object_count,target_only_object_count,same_node_runtime,same_rootfs,same_repo_baseline,same_dependency_view,same_build_tool,same_test_tool,same_native_bundle,measured_reuse_ms,measured_switch_ms,measured_reload_ms,measured_invalidate_ms,measured_cleanup_ms,shared_object_ids,cold_object_ids
fifo,fifo,,1,swesmith/advplyr__audiobookshelf.626596b1,swesmith/ajayyy__SponsorBlock.dfddffbc,1,2,same_node_diff_rootfs|low_overlap|rootfs_change,133988.364361,122815.381949,11172.982411,0.090974,-11172.982411,1,9,6,True,False,False,False,False,False,False,0.0,11.357465500000002,122804.024484,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:ajayyy__SponsorBlock.dfddffbc:root:webpack:d8254aa65fa6;dependency_view:ajayyy__SponsorBlock.dfddffbc:root:72aaad849c194625;repo_baseline:ajayyy__SponsorBlock:dfddffbc5128dbc55b4dc7c83cdcd18787f48ba4;rootfs:node_18-slim;source_overlay:ajayyy__SponsorBlock.dfddffbc:root;test_transform_cache:ajayyy__SponsorBlock.dfddffbc:root:jest:d8254aa65fa6
fifo,fifo,,2,swesmith/ajayyy__SponsorBlock.dfddffbc,swesmith/antvis__G6.91c0ac85,2,3,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,131101.985931,117052.55121,14049.434721,0.120027,-14049.434721,0,7,7,False,False,False,False,False,False,False,0.0,11.357465500000002,117041.193745,0.0,0.0,,build_cache:antvis__G6.91c0ac85:root:turbo:632cb8ca84bf;dependency_view:antvis__G6.91c0ac85:root:45c81ff4acc7aa0f;native_binary_bundle:antvis__G6.91c0ac85:root:@swc_core:115;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:antvis__G6:91c0ac85e4e636a05bd1a3c5e56a4928d1242a9b;rootfs:node_20;source_overlay:antvis__G6.91c0ac85:root
fifo,fifo,,3,swesmith/antvis__G6.91c0ac85,swesmith/Automattic__mongoose.5f57a5bb,3,4,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,36977.779088,33213.760235,3764.018853,0.113327,-3764.018853,0,7,6,False,False,False,False,False,False,False,0.0,11.357465500000002,33202.40277,0.0,0.0,,dependency_view:Automattic__mongoose.5f57a5bb:root:f4a039d5d472a10b;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:Automattic__mongoose:5f57a5bbb2e8dfed8d04be47cdd17728633c44c1;rootfs:node_18-bullseye;source_overlay:Automattic__mongoose.5f57a5bb:root;test_transform_cache:Automattic__mongoose.5f57a5bb:root:mocha:0f744702c7e7
fifo,fifo,,4,swesmith/Automattic__mongoose.5f57a5bb,swesmith/axios__axios.ef36347f,4,5,same_node_same_rootfs|same_test_tool,225598.688601,192456.746308,33141.942293,0.172205,-33141.942293,2,4,7,True,True,False,False,False,True,False,132.289401,0.0494345,192324.40747200002,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109;rootfs:node_18-bullseye,build_cache:axios__axios.ef36347f:root:gulp:0b40dadaf3bd;build_cache:axios__axios.ef36347f:root:rollup:0b40dadaf3bd;dependency_view:axios__axios.ef36347f:root:2346329f530df5bd;repo_baseline:axios__axios:ef36347fb559383b04c755b07f1a8d11897fab7f;source_overlay:axios__axios.ef36347f:root;test_transform_cache:axios__axios.ef36347f:root:karma:0b40dadaf3bd;test_transform_cache:axios__axios.ef36347f:root:mocha:0b40dadaf3bd
fifo,fifo,,5,swesmith/axios__axios.ef36347f,swesmith/babel__babel.2ea3fc8f,5,6,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,29905.253608,26665.08832,3240.165287,0.121513,-3240.165287,0,9,5,False,False,False,False,False,False,False,0.0,11.357465500000002,26653.730854999998,0.0,0.0,,dependency_view:babel__babel.2ea3fc8f:root:fdd0cb43f8868f9e;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:babel__babel:2ea3fc8f9b33a911840f17fbc407e7bfae2ed66f;rootfs:node_20-bullseye;source_overlay:babel__babel.2ea3fc8f:root
fifo,fifo,,6,swesmith/babel__babel.2ea3fc8f,swesmith/balderdashy__sails.ffebacc5,6,7,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,36971.986622,33213.760235,3758.226386,0.113153,-3758.226386,0,5,6,False,False,False,False,False,False,False,0.0,11.357465500000002,33202.40277,0.0,0.0,,dependency_view:balderdashy__sails.ffebacc5:root:05b5a7170832986f;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:balderdashy__sails:ffebacc58c27f878c9373702bc3a3f91a02bca0c;rootfs:node_18-slim;source_overlay:balderdashy__sails.ffebacc5:root;test_transform_cache:balderdashy__sails.ffebacc5:root:mocha:8d9a655c7243
fifo,fifo,,7,swesmith/balderdashy__sails.ffebacc5,swesmith/bluesky-social__social-app.cbd48c85,7,8,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,134003.68495,122815.381949,11188.303,0.091099,-11188.303,0,6,7,False,False,False,False,False,False,False,0.0,11.357465500000002,122804.024484,0.0,0.0,,build_cache:bluesky-social__social-app.cbd48c85:root:typescript:4a9667753d9f;dependency_view:bluesky-social__social-app.cbd48c85:root:109982c53979748a;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:bluesky-social__social-app:cbd48c855a57f1a294f4b7362eaadb505bf5f9f6;rootfs:node_20-slim;source_overlay:bluesky-social__social-app.cbd48c85:root;test_transform_cache:bluesky-social__social-app.cbd48c85:root:jest:4a9667753d9f
fifo,fifo,,8,swesmith/bluesky-social__social-app.cbd48c85,swesmith/bootstrap-vue__bootstrap-vue.9a246f45,8,9,diff_node_diff_rootfs|same_test_tool|low_overlap|native_abi_change|rootfs_change,137587.749818,122815.381949,14772.367869,0.120281,-14772.367869,0,7,7,False,False,False,False,False,True,False,0.0,11.357465500000002,122804.024484,0.0,0.0,,build_cache:bootstrap-vue__bootstrap-vue.9a246f45:root:rollup:594eccebc247;dependency_view:bootstrap-vue__bootstrap-vue.9a246f45:root:d41e6daa3c100016;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:bootstrap-vue__bootstrap-vue:9a246f45fc813f161df291fc7d6197febf8afaf4;rootfs:node_18-bullseye-slim;source_overlay:bootstrap-vue__bootstrap-vue.9a246f45:root;test_transform_cache:bootstrap-vue__bootstrap-vue.9a246f45:root:jest:594eccebc247
fifo,fifo,,9,swesmith/bootstrap-vue__bootstrap-vue.9a246f45,swesmith/bpampuch__pdfmake.719e7314,9,10,same_node_diff_rootfs|low_overlap|rootfs_change,237926.245549,212417.003664,25509.241886,0.12009,-25509.241886,1,6,7,True,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:bpampuch__pdfmake.719e7314:root:babel:530210e657f9;build_cache:bpampuch__pdfmake.719e7314:root:webpack:530210e657f9;dependency_view:bpampuch__pdfmake.719e7314:root:cbdd674906fcd63a;repo_baseline:bpampuch__pdfmake:719e73140cce75a792f7f419c27fc33a230e73d2;rootfs:node_18-slim;source_overlay:bpampuch__pdfmake.719e7314:root;test_transform_cache:bpampuch__pdfmake.719e7314:root:mocha:530210e657f9
fifo,fifo,,10,swesmith/bpampuch__pdfmake.719e7314,swesmith/brianc__node-postgres.ecff60dc,10,11,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,230607.093781,205868.331749,24738.762032,0.120168,-24738.762032,0,8,7,False,False,False,False,False,False,False,0.0,11.357465500000002,205856.974283,0.0,0.0,,build_cache:brianc__node-postgres.ecff60dc:root:lerna:f43ed1faaa9b;build_cache:brianc__node-postgres.ecff60dc:root:typescript:f43ed1faaa9b;dependency_view:brianc__node-postgres.ecff60dc:root:ac69cf7675d96f1d;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:brianc__node-postgres:ecff60dc8aa0bd1ad5ea8f4623af0756a86dc110;rootfs:node_20-slim;source_overlay:brianc__node-postgres.ecff60dc:root
fifo,fifo,,11,swesmith/brianc__node-postgres.ecff60dc,swesmith/caolan__async.23dbf76a,11,12,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,44050.344756,39762.43215,4287.912606,0.107838,-4287.912606,0,7,7,False,False,False,False,False,False,False,0.0,11.357465500000002,39751.074685,0.0,0.0,,dependency_view:caolan__async.23dbf76a:root:579fe631d378a055;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:caolan__async:23dbf76aeb04c7c3dd56276115b277e3fa9dd5cc;rootfs:node_18-bullseye;source_overlay:caolan__async.23dbf76a:root;test_transform_cache:caolan__async.23dbf76a:root:karma:73168162c1db;test_transform_cache:caolan__async.23dbf76a:root:mocha:73168162c1db
fifo,fifo,,12,swesmith/caolan__async.23dbf76a,swesmith/coder__code-server.e90504b8,12,13,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,29899.461142,26665.08832,3234.372821,0.121296,-3234.372821,0,7,5,False,False,False,False,False,False,False,0.0,11.357465500000002,26653.730854999998,0.0,0.0,,dependency_view:coder__code-server.e90504b8:root:cc86648d271cc663;node_runtime:22.23.2:linux:x86_64:glibc:abi127;repo_baseline:coder__code-server:e90504b8cf1d73c36d902bbaaec7bab33f15c42e;rootfs:node_22-bookworm-slim;source_overlay:coder__code-server.e90504b8:root
fifo,fifo,,13,swesmith/coder__code-server.e90504b8,swesmith/directus__directus.ac922d18,13,14,same_node_diff_rootfs|low_overlap|rootfs_change,29884.100365,26665.08832,3219.012044,0.12072,-3219.012044,1,4,4,True,False,False,False,False,False,False,0.0,11.357465500000002,26653.730854999998,0.0,0.0,node_runtime:22.23.2:linux:x86_64:glibc:abi127,dependency_view:directus__directus.ac922d18:root:2b92fcea821d0732;repo_baseline:directus__directus:ac922d18f6039582a18737a6dc6d1d9a08a194e8;rootfs:node_22-slim;source_overlay:directus__directus.ac922d18:root
fifo,fifo,,14,swesmith/directus__directus.ac922d18,swesmith/Effect-TS__effect.5df4da10,14,15,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,230511.489524,212417.003664,18094.485861,0.085184,-18094.485861,0,5,8,False,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:Effect-TS__effect.5df4da10:root:changesets:3936ee7940b9;build_cache:Effect-TS__effect.5df4da10:root:typescript:3936ee7940b9;dependency_view:Effect-TS__effect.5df4da10:root:61e1a82d9173e1a4;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:Effect-TS__effect:5df4da10de444f379a166f4b28721e75100bb838;rootfs:node_20-slim;source_overlay:Effect-TS__effect.5df4da10:root;test_transform_cache:Effect-TS__effect.5df4da10:root:vitest:3936ee7940b9
fifo,fifo,,15,swesmith/Effect-TS__effect.5df4da10,swesmith/emotion-js__emotion.b882bcba,15,16,diff_node_diff_rootfs|same_build_tool|low_overlap|native_abi_change|rootfs_change,237941.566138,212417.003664,25524.562474,0.120163,-25524.562474,0,8,8,False,False,False,False,True,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:emotion-js__emotion.b882bcba:root:changesets:c2de0d725c3c;build_cache:emotion-js__emotion.b882bcba:root:typescript:c2de0d725c3c;dependency_view:emotion-js__emotion.b882bcba:root:0f78ed9b2143da62;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:emotion-js__emotion:b882bcba85132554992e4bd49e94c95939bbf810;rootfs:node_18-slim;source_overlay:emotion-js__emotion.b882bcba:root;test_transform_cache:emotion-js__emotion.b882bcba:root:jest:c2de0d725c3c
fifo,fifo,,16,swesmith/emotion-js__emotion.b882bcba,swesmith/enzymejs__enzyme.61e1b47c,16,17,same_node_same_rootfs,132413.002018,102855.124594,29557.877425,0.287374,-29557.877425,2,6,6,True,True,False,False,False,False,False,132.289401,0.0494345,102722.785758,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109;rootfs:node_18-slim,build_cache:enzymejs__enzyme.61e1b47c:root:lerna:4103008f3c25;dependency_view:enzymejs__enzyme.61e1b47c:root:414c164bd62a9324;repo_baseline:enzymejs__enzyme:61e1b47c4bdc4509b2ac286c0d3ae3df172d26f0;source_overlay:enzymejs__enzyme.61e1b47c:root;test_transform_cache:enzymejs__enzyme.61e1b47c:root:karma:4103008f3c25;test_transform_cache:enzymejs__enzyme.61e1b47c:root:mocha:4103008f3c25
fifo,fifo,,17,swesmith/enzymejs__enzyme.61e1b47c,swesmith/fabricjs__fabric.js.6742471c,17,18,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,145770.970833,130149.89504,15621.075793,0.120024,-15621.075793,0,8,9,False,False,False,False,False,False,False,0.0,11.357465500000002,130138.537575,0.0,0.0,,build_cache:fabricjs__fabric.js.6742471c:root:typescript:bdce61823eab;dependency_view:fabricjs__fabric.js.6742471c:root:56b6543f933cb2b3;native_binary_bundle:fabricjs__fabric.js.6742471c:root:canvas:115;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:fabricjs__fabric.js:6742471c23e5fd8afbb1282246b4b785455c8c17;rootfs:node_20-slim;source_overlay:fabricjs__fabric.js.6742471c:root;test_transform_cache:fabricjs__fabric.js.6742471c:root:playwright:bdce61823eab;test_transform_cache:fabricjs__fabric.js.6742471c:root:vitest:bdce61823eab
fifo,fifo,,18,swesmith/fabricjs__fabric.js.6742471c,swesmith/foambubble__foam.2cac8162,18,19,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,130253.277461,116266.710034,13986.567427,0.120297,-13986.567427,0,9,6,False,False,False,False,False,False,False,0.0,11.357465500000002,116255.352569,0.0,0.0,,build_cache:foambubble__foam.2cac8162:root:lerna:2510f8df8165;dependency_view:foambubble__foam.2cac8162:root:8118db77d559a658;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:foambubble__foam:2cac816272157f3a964b30adf4f29c0b2973cce8;rootfs:node_18;source_overlay:foambubble__foam.2cac8162:root
fifo,fifo,,19,swesmith/foambubble__foam.2cac8162,swesmith/foliojs__pdfkit.d0108157,19,20,same_node_diff_rootfs|low_overlap|rootfs_change,138159.190823,123601.223125,14557.967697,0.117782,-14557.967697,1,5,7,True,False,False,False,False,False,False,0.0,11.357465500000002,123589.86566,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:foliojs__pdfkit.d0108157:root:rollup:bbc97774e07e;dependency_view:foliojs__pdfkit.d0108157:root:11c27c17439e5efb;native_binary_bundle:foliojs__pdfkit.d0108157:root:canvas:109;repo_baseline:foliojs__pdfkit:d0108157f13d763ad5287a2293436b5a1aecf055;rootfs:node_18-slim;source_overlay:foliojs__pdfkit.d0108157:root;test_transform_cache:foliojs__pdfkit.d0108157:root:jest:bbc97774e07e
fifo,fifo,,20,swesmith/foliojs__pdfkit.d0108157,swesmith/FuelLabs__fuels-ts.b3f37c91,20,21,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,338295.382458,302018.625378,36276.75708,0.120114,-36276.75708,0,8,9,False,False,False,False,False,False,False,0.0,11.357465500000002,302007.267912,0.0,0.0,,build_cache:FuelLabs__fuels-ts.b3f37c91:root:changesets:b55338e227a8;build_cache:FuelLabs__fuels-ts.b3f37c91:root:turbo:b55338e227a8;build_cache:FuelLabs__fuels-ts.b3f37c91:root:typescript:b55338e227a8;dependency_view:FuelLabs__fuels-ts.b3f37c91:root:471ddc5c5a27de32;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:FuelLabs__fuels-ts:b3f37c91aca4aa9d5e4c0d3967f66237190826ea;rootfs:node_20;source_overlay:FuelLabs__fuels-ts.b3f37c91:root;test_transform_cache:FuelLabs__fuels-ts.b3f37c91:root:vitest:b55338e227a8
fifo,fifo,,21,swesmith/FuelLabs__fuels-ts.b3f37c91,swesmith/GitbookIO__gitbook.81f8ddcf,21,22,diff_node_diff_rootfs|same_build_tool|low_overlap|native_abi_change|rootfs_change,230607.093781,205868.331749,24738.762032,0.120168,-24738.762032,0,9,7,False,False,False,False,True,False,False,0.0,11.357465500000002,205856.974283,0.0,0.0,,build_cache:GitbookIO__gitbook.81f8ddcf:root:changesets:88b89ad9c0ff;build_cache:GitbookIO__gitbook.81f8ddcf:root:turbo:88b89ad9c0ff;dependency_view:GitbookIO__gitbook.81f8ddcf:root:b1ab37fbc3435ed4;node_runtime:unknown.x-unavailable:linux:x86_64:glibc:abiunknown;repo_baseline:GitbookIO__gitbook:81f8ddcf27ec398a33b6f676a81e9a791b673ce2;rootfs:unknown;source_overlay:GitbookIO__gitbook.81f8ddcf:root
fifo,fifo,,22,swesmith/GitbookIO__gitbook.81f8ddcf,swesmith/homebridge__homebridge.3a341e08,22,23,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,137325.802942,122815.381949,14510.420992,0.118148,-14510.420992,0,7,7,False,False,False,False,False,False,False,0.0,11.357465500000002,122804.024484,0.0,0.0,,build_cache:homebridge__homebridge.3a341e08:root:typescript:cb88c6110fb6;dependency_view:homebridge__homebridge.3a341e08:root:5aba58d9ad81636b;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:homebridge__homebridge:3a341e0838c99abfdf7a2d76e5e1e2a2af7ccb09;rootfs:node_20-slim;source_overlay:homebridge__homebridge.3a341e08:root;test_transform_cache:homebridge__homebridge.3a341e08:root:jest:cb88c6110fb6
fifo,fifo,,23,swesmith/homebridge__homebridge.3a341e08,swesmith/humanlayer__12-factor-agents.d20c7283,23,24,same_node_same_rootfs,17395.993263,40.263053,17355.73021,431.058469,-17355.73021,2,5,3,True,True,False,False,False,False,False,16.393405,0.0494345,23.820214,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115;rootfs:node_20-slim,dependency_view:humanlayer__12-factor-agents.d20c7283:packages_walkthroughgen:231f2c674eecc38e;repo_baseline:humanlayer__12-factor-agents:d20c728368bf9c189d6d7aab704744decb6ec0cc;source_overlay:humanlayer__12-factor-agents.d20c7283:packages_walkthroughgen
fifo,fifo,,24,swesmith/humanlayer__12-factor-agents.d20c7283,swesmith/iamkun__dayjs.c8a26460,24,25,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,140814.303741,129364.053864,11450.249877,0.088512,-11450.249877,0,5,8,False,False,False,False,False,False,False,0.0,11.357465500000002,129352.696399,0.0,0.0,,build_cache:iamkun__dayjs.c8a26460:root:babel:9ed6e5f7fd04;dependency_view:iamkun__dayjs.c8a26460:root:c68f1e093a72eecf;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:iamkun__dayjs:c8a26460d89a2ee9a7d3b9cafa124ea856ee883f;rootfs:node_18-bullseye;source_overlay:iamkun__dayjs.c8a26460:root;test_transform_cache:iamkun__dayjs.c8a26460:root:jest:9ed6e5f7fd04;test_transform_cache:iamkun__dayjs.c8a26460:root:karma:9ed6e5f7fd04
fifo,fifo,,25,swesmith/iamkun__dayjs.c8a26460,swesmith/jantimon__html-webpack-plugin.9a39db80,25,26,same_node_diff_rootfs|same_test_tool|low_overlap|rootfs_change,237926.245549,212417.003664,25509.241886,0.12009,-25509.241886,1,7,7,True,False,False,False,False,True,False,0.0,11.357465500000002,212405.646198,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109,build_cache:jantimon__html-webpack-plugin.9a39db80:root:typescript:03abf47fc179;build_cache:jantimon__html-webpack-plugin.9a39db80:root:webpack:03abf47fc179;dependency_view:jantimon__html-webpack-plugin.9a39db80:root:c9d26828be2c203c;repo_baseline:jantimon__html-webpack-plugin:9a39db807c09d8e6145e5047cfe2ec5e928e1dee;rootfs:node_18-slim;source_overlay:jantimon__html-webpack-plugin.9a39db80:root;test_transform_cache:jantimon__html-webpack-plugin.9a39db80:root:jest:03abf47fc179
fifo,fifo,,26,swesmith/jantimon__html-webpack-plugin.9a39db80,swesmith/jaredpalmer__formik.91475adb,26,27,same_node_same_rootfs,225432.305793,185908.074393,39524.2314,0.212601,-39524.2314,2,6,6,True,True,False,False,False,False,False,132.289401,0.0494345,185775.735557,0.0,0.0,node_runtime:18.19.1:linux:x86_64:glibc:abi109;rootfs:node_18-slim,build_cache:jaredpalmer__formik.91475adb:root:changesets:be61650024fa;build_cache:jaredpalmer__formik.91475adb:root:turbo:be61650024fa;dependency_view:jaredpalmer__formik.91475adb:root:0ea1f56b0c1e2753;repo_baseline:jaredpalmer__formik:91475adbf33579561e580eceea0c031f4ec2e992;source_overlay:jaredpalmer__formik.91475adb:root;test_transform_cache:jaredpalmer__formik.91475adb:root:playwright:be61650024fa
fifo,fifo,,27,swesmith/jaredpalmer__formik.91475adb,swesmith/josdejong__jsoneditor.0319b213,27,28,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,237941.566138,212417.003664,25524.562474,0.120163,-25524.562474,0,8,8,False,False,False,False,False,False,False,0.0,11.357465500000002,212405.646198,0.0,0.0,,build_cache:josdejong__jsoneditor.0319b213:root:babel:be56cc981d38;build_cache:josdejong__jsoneditor.0319b213:root:gulp:be56cc981d38;dependency_view:josdejong__jsoneditor.0319b213:root:fba013e11b2e4bd9;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:josdejong__jsoneditor:0319b2131df47f1220d74e3ff174d5c02973ec7d;rootfs:node_20-slim;source_overlay:josdejong__jsoneditor.0319b213:root;test_transform_cache:josdejong__jsoneditor.0319b213:root:mocha:be56cc981d38
fifo,fifo,,28,swesmith/josdejong__jsoneditor.0319b213,swesmith/josdejong__mathjs.04e6e2d7,28,29,diff_node_diff_rootfs|same_build_tool|same_test_tool|low_overlap|native_abi_change|rootfs_change,252610.591227,225514.347494,27096.243734,0.120153,-27096.243734,0,8,10,False,False,False,False,True,True,False,0.0,11.357465500000002,225502.99002800003,0.0,0.0,,build_cache:josdejong__mathjs.04e6e2d7:root:gulp:4c7f724eabb4;build_cache:josdejong__mathjs.04e6e2d7:root:typescript:4c7f724eabb4;dependency_view:josdejong__mathjs.04e6e2d7:root:653bb0be0a5e4b8c;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:josdejong__mathjs:04e6e2d7a949d6ddc7d7139bf1e3a88e6fe5365b;rootfs:node_18-slim;source_overlay:josdejong__mathjs.04e6e2d7:root;test_transform_cache:josdejong__mathjs.04e6e2d7:root:ava:4c7f724eabb4;test_transform_cache:josdejong__mathjs.04e6e2d7:root:karma:4c7f724eabb4;test_transform_cache:josdejong__mathjs.04e6e2d7:root:mocha:4c7f724eabb4
fifo,fifo,,29,swesmith/josdejong__mathjs.04e6e2d7,swesmith/marko-js__marko.24b9402c,29,30,diff_node_diff_rootfs|same_build_tool|same_test_tool|low_overlap|native_abi_change|rootfs_change,238790.274608,213202.84484,25587.429768,0.120014,-25587.429768,0,10,9,False,False,False,False,True,True,False,0.0,11.357465500000002,213191.487374,0.0,0.0,,build_cache:marko-js__marko.24b9402c:root:changesets:ae9158e5e102;build_cache:marko-js__marko.24b9402c:root:typescript:ae9158e5e102;dependency_view:marko-js__marko.24b9402c:root:4dafb814ddc2f538;native_binary_bundle:marko-js__marko.24b9402c:root:esbuild:115;node_runtime:20.19.1:linux:x86_64:glibc:abi115;repo_baseline:marko-js__marko:24b9402cd54c3a74f200da0f79dd19350995a9ba;rootfs:node_20-slim;source_overlay:marko-js__marko.24b9402c:root;test_transform_cache:marko-js__marko.24b9402c:root:mocha:ae9158e5e102
fifo,fifo,,30,swesmith/marko-js__marko.24b9402c,swesmith/marmelab__react-admin.823caa0b,30,31,same_node_diff_rootfs|low_overlap|rootfs_change,144906.941774,129364.053864,15542.88791,0.120148,-15542.88791,1,8,7,True,False,False,False,False,False,False,0.0,11.357465500000002,129352.696399,0.0,0.0,node_runtime:20.19.1:linux:x86_64:glibc:abi115,build_cache:marmelab__react-admin.823caa0b:root:lerna:2ae6a8efe6cf;dependency_view:marmelab__react-admin.823caa0b:root:f178fcbaf6a59b3b;repo_baseline:marmelab__react-admin:823caa0b6489fc8133685525e22d30ddf57643fa;rootfs:node_20-bullseye-slim;source_overlay:marmelab__react-admin.823caa0b:root;test_transform_cache:marmelab__react-admin.823caa0b:root:cypress:2ae6a8efe6cf;test_transform_cache:marmelab__react-admin.823caa0b:root:jest:2ae6a8efe6cf
fifo,fifo,,31,swesmith/marmelab__react-admin.823caa0b,swesmith/mholt__PapaParse.b10b87ef,31,32,diff_node_diff_rootfs|low_overlap|native_abi_change|rootfs_change,37239.725965,33213.760235,4025.965729,0.121214,-4025.965729,0,8,6,False,False,False,False,False,False,False,0.0,11.357465500000002,33202.40277,0.0,0.0,,dependency_view:mholt__PapaParse.b10b87ef:root:85db9ec387c60c3e;node_runtime:18.19.1:linux:x86_64:glibc:abi109;repo_baseline:mholt__PapaParse:b10b87ef8686c6f88299b50dd25e83606e9c36d4;rootfs:node_18-slim;source_overlay:mholt__PapaParse.b10b87ef:root;test_transform_cache:mholt__PapaParse.b10b87ef:root:mocha:33ffa1b7b9c3
fifo,fifo,,32,swesmith/mholt__PapaParse.b10b87ef,swesmith/microsoft__vscode.4166e90a,32,33,diff_node_diff_rootfs|same_test_tool|low_overlap|native_abi_change|rootfs_change,238956.657416,219751.516755,19205.140661,0.087395,-19205.140661,0,6,10,False,False,False,False,False,True,False,0.0,11.357465500000002,219740.159289,0.0,0.0,,build_cache:microsoft__vscode.4166e90a:root:gulp:742f21cec0ed;build_cache:microsoft__vscode.4166e90a:root:next:742f21cec0ed;dependency_view:microsoft__vscode.4166e90a:root:ebafff009f16e711;native_binary_bundle:microsoft__vscode.4166e90a:root:@vscode_sqlite3:127;node_runtime:22.23.2:linux:x86_64:glibc:abi127;repo_baseline:microsoft__vscode:4166e90ac290db7f77800a4f6702903ea4eed476;rootfs:node_22-bookworm;source_overlay:microsoft__vscode.4166e90a:root;test_transform_cache:microsoft__vscode.4166e90a:root:mocha:742f21cec0ed;test_transform_cache:microsoft__vscode.4166e90a:root:playwright:742f21cec0ed
fifo,fifo,,33,swesmith/microsoft__vscode.4166e90a,swesmith/mochajs__mocha.410ce0d2,33,34,same_node_diff_rootfs|same_test_tool|low_overlap|rootfs_change,345614.574414,308567.297293,37047.277121,0.120062,-37047.277121,1,9,9,True,False,False,False,False,True,False,0.0,11.357465500000002,308555.939827,0.0,0.0,node_runtime:22.23.2:linux:x86_64:glibc:abi127,build_cache:mochajs__mocha.410ce0d2:root:rollup:077a5f518284;build_cache:mochajs__mocha.410ce0d2:root:typescript:077a5f518284;build_cache:mochajs__mocha.410ce0d2:root:webpack:077a5f518284;dependency_view:mochajs__mocha.410ce0d2:root:77b617ee60467b9a;repo_baseline:mochajs__mocha:410ce0d2a0f799aaca2c0bc627294d70c62dd3f4;rootfs:node_22-slim;source_overlay:mochajs__mocha.410ce0d2:root;test_transform_cache:mochajs__mocha.410ce0d2:root:karma:077a5f518284;test_transform_cache:mochajs__mocha.410ce0d2:root:mocha:077a5f518284
